Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_2_1	GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	6/13	18/18410	5.87290254432027e-16	4.25785434463219e-15	2.16370093738115e-15	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0019829	ATPase-coupled cation transmembrane transporter activity	6/13	44/18410	2.21432862540208e-13	1.2843106027332e-12	6.52644226434296e-13	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0015078	proton transmembrane transporter activity	7/13	120/18410	6.95755065493088e-13	3.36281614988326e-12	1.70887209068478e-12	ATP6V0E2/ATP6V1C2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	7
group_G5_2_1	GO:0042626	ATPase-coupled transmembrane transporter activity	6/13	90/18410	1.92391047387273e-11	7.97048624890130e-11	4.05033783973206e-11	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0015399	primary active transmembrane transporter activity	6/13	162/18410	6.89925205688634e-10	2.5009788706213e-09	1.27091485258433e-09	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0022853	active ion transmembrane transporter activity	6/13	254/18410	1.02900942506828e-08	3.31569703633111e-08	1.68492771356209e-08	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0022804	active transmembrane transporter activity	6/13	404/18410	1.62112966592052e-07	4.70127603116951e-07	2.38903319188287e-07	ATP6V0E2/ATP6V1C2/ATP6V0D1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0051117	ATPase binding	3/13	82/18410	2.3587026542728e-05	6.2183979067192e-05	3.15998441720758e-05	TCIRG1/ATP6V1E1/ATP6V1G1	3
group_G5_2_3	GO:0008484	sulfuric ester hydrolase activity	2/7	17/18410	1.68083205207729e-05	0.000537866256664733	0.000194622658661581	SGSH/GNS	2
group_G5_2_3	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	2/7	94/18410	0.000532726641754613	0.00852362626807381	0.00308420687331618	CHIT1/MAN2B2	2
group_G5_3_1	GO:0016798	hydrolase activity, acting on glycosyl bonds	4/10	144/18410	7.26868102532885e-07	3.779714133171e-05	1.6067610687569e-05	GUSB/MANBA/SMPD1/FUCA1	4
group_G5_3_1	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	3/10	94/18410	1.50731239482049e-05	0.000391901222653327	0.000166597685743317	GUSB/MANBA/FUCA1	3
group_G5_3_1	GO:0051861	glycolipid binding	2/10	29/18410	0.000106976040166707	0.00185425136288959	0.000788244506491526	TPP1/PPT1	2
group_G5_3_2	GO:0015078	proton transmembrane transporter activity	5/9	120/18410	1.33513143357213e-09	3.47134172728754e-08	1.82702196173028e-08	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V0C	5
group_G5_3_2	GO:0042625	ATPase-coupled ion transmembrane transporter activity	3/9	15/18410	3.66502481859485e-08	2.38226613208665e-07	1.25382428004561e-07	ATP6V1B2/ATP6V1C1/ATP6V0C	3
group_G5_3_2	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	3/9	15/18410	3.66502481859485e-08	2.38226613208665e-07	1.25382428004561e-07	ATP6V1B2/ATP6V1C1/ATP6V0C	3
group_G5_3_2	GO:0046961	proton-transporting ATPase activity, rotational mechanism	3/9	15/18410	3.66502481859485e-08	2.38226613208665e-07	1.25382428004561e-07	ATP6V1B2/ATP6V1C1/ATP6V0C	3
group_G5_3_2	GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	3/9	18/18410	6.5680584928355e-08	2.86169478826539e-07	1.50615515171863e-07	ATP6V1B2/ATP6V1C1/ATP6V0C	3
group_G5_3_2	GO:0042626	ATPase-coupled transmembrane transporter activity	4/9	90/18410	6.60391104984321e-08	2.86169478826539e-07	1.50615515171863e-07	ATP6V1B2/ATP6V1C1/ATP6V1G2/ATP6V0C	4
group_G5_3_2	GO:0015399	primary active transmembrane transporter activity	4/9	162/18410	7.03393904268265e-07	2.61260593013927e-06	1.37505575270488e-06	ATP6V1B2/ATP6V1C1/ATP6V1G2/ATP6V0C	4
group_G5_3_2	GO:0019829	ATPase-coupled cation transmembrane transporter activity	3/9	44/18410	1.05926135870999e-06	3.44259941580747e-06	1.81189442937235e-06	ATP6V1B2/ATP6V1C1/ATP6V0C	3
group_G5_3_2	GO:0022804	active transmembrane transporter activity	4/9	404/18410	2.63829122018668e-05	7.62173019165042e-05	4.0114369429739e-05	ATP6V1B2/ATP6V1C1/ATP6V1G2/ATP6V0C	4
group_G5_3_2	GO:0022853	active ion transmembrane transporter activity	3/9	254/18410	0.000205021998945489	0.000533057197258271	0.000280556419609616	ATP6V1B2/ATP6V1C1/ATP6V0C	3
group_G5_3_5	GO:0004175	endopeptidase activity	3/3	432/18410	1.28333157771557e-05	0.000282332947097426	NA	CTSE/CTSO/PCSK9	3
group_G5_3_7	GO:0050750	low-density lipoprotein particle receptor binding	2/3	24/18410	4.88236430673795e-06	0.000111301269900983	1.51173201902863e-05	DAB2/PICALM	2
group_G5_3_7	GO:0070325	lipoprotein particle receptor binding	2/3	29/18410	7.18072709038599e-06	0.000111301269900983	1.51173201902863e-05	DAB2/PICALM	2
group_G5_3_7	GO:0030276	clathrin binding	2/3	69/18410	4.14324088817443e-05	0.000428134891778024	5.81507493077113e-05	DAB2/PICALM	2
group_G5_3_7	GO:0001540	amyloid-beta binding	2/3	81/18410	5.71963011858461e-05	0.000443271334190307	6.02066328272064e-05	CST3/PICALM	2
group_G5_3_7	GO:0042277	peptide binding	2/3	322/18410	0.000904348183290682	0.00560695873640223	0.000761556364876364	CST3/PICALM	2
group_G5_3_7	GO:0033218	amide binding	2/3	402/18410	0.00140627511524901	0.00726575476211986	0.000986859729999302	CST3/PICALM	2
group_G5_4_1	GO:0015078	proton transmembrane transporter activity	5/14	120/18410	2.06675211200252e-08	9.09370929281111e-07	3.26329280842504e-07	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	GO:0051117	ATPase binding	3/14	82/18410	2.99233884734723e-05	0.000493407105726148	0.00017705996616967	ATP6V1G3/TCIRG1/ATP6V0A1	3
group_G5_4_1	GO:0042625	ATPase-coupled ion transmembrane transporter activity	2/14	15/18410	5.60689892870623e-05	0.000493407105726148	0.00017705996616967	ATP6V1C2/ATP6V1G3	2
group_G5_4_1	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	2/14	15/18410	5.60689892870623e-05	0.000493407105726148	0.00017705996616967	ATP6V1C2/ATP6V1G3	2
group_G5_4_1	GO:0046961	proton-transporting ATPase activity, rotational mechanism	2/14	15/18410	5.60689892870623e-05	0.000493407105726148	0.00017705996616967	ATP6V1C2/ATP6V1G3	2
group_G5_4_1	GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	2/14	18/18410	8.15940743361498e-05	0.000598356545131765	0.000214721248253026	ATP6V1C2/ATP6V1G3	2
group_G5_4_1	GO:0019829	ATPase-coupled cation transmembrane transporter activity	2/14	44/18410	0.000498829243053688	0.00313549809919461	0.00112517874373012	ATP6V1C2/ATP6V1G3	2
group_G5_4_2	GO:0005158	insulin receptor binding	2/6	22/18410	2.03887503974413e-05	0.000713606263910445	0.000214618425236224	PIK3R1/GRB10	2
group_G5_4_2	GO:0001784	phosphotyrosine residue binding	2/6	44/18410	8.32309027164515e-05	0.00114139282103717	0.000343276036402158	PIK3R1/ABL2	2
group_G5_4_2	GO:0030159	signaling receptor complex adaptor activity	2/6	50/18410	0.000107684120826081	0.00114139282103717	0.000343276036402158	PIK3R1/GRB10	2
group_G5_4_2	GO:0045309	protein phosphorylated amino acid binding	2/6	55/18410	0.00013044489383282	0.00114139282103717	0.000343276036402158	PIK3R1/ABL2	2
group_G5_4_2	GO:0035591	signaling adaptor activity	2/6	81/18410	0.000283535431620264	0.0019521348059269	0.000587108212308841	PIK3R1/GRB10	2
group_G5_4_2	GO:0051219	phosphoprotein binding	2/6	88/18410	0.00033465168101604	0.0019521348059269	0.000587108212308841	PIK3R1/ABL2	2
group_G5_4_6	GO:0004065	arylsulfatase activity	1/3	14/18410	0.00227975812271441	0.00738087067102603	NA	ARSB	1
group_G5_4_6	GO:0015929	hexosaminidase activity	1/3	15/18410	0.00244246527240088	0.00738087067102603	NA	HYAL1	1
group_G5_4_6	GO:0008484	sulfuric ester hydrolase activity	1/3	17/18410	0.00276782650163476	0.00738087067102603	NA	ARSB	1
group_G5_5_0	GO:0031625	ubiquitin protein ligase binding	9/47	298/18410	5.37306784360216e-08	8.60910996052301e-06	4.9386707097403e-06	PPARGC1A/BECN1/CUL3/CUL4A/PRKACA/MAP1LC3B/AMBRA1/HDAC6/MAP1LC3B2	9
group_G5_5_0	GO:0044389	ubiquitin-like protein ligase binding	9/47	317/18410	9.11016927039472e-08	8.60910996052301e-06	4.9386707097403e-06	PPARGC1A/BECN1/CUL3/CUL4A/PRKACA/MAP1LC3B/AMBRA1/HDAC6/MAP1LC3B2	9
group_G5_5_0	GO:0001221	transcription coregulator binding	5/47	108/18410	7.98000599077122e-06	0.000403126367502284	0.000231256005863187	USP11/SP1/HDAC6/FOXO3/ESR1	5
group_G5_5_0	GO:0034979	NAD-dependent protein deacetylase activity	3/47	16/18410	8.53177497359332e-06	0.000403126367502284	0.000231256005863187	SIRT2/HDAC6/SIRT5	3
group_G5_5_0	GO:0033558	protein lysine deacetylase activity	3/47	21/18410	2.00821865559987e-05	0.00075910665181675	0.000435466361109024	SIRT2/HDAC6/SIRT5	3
group_G5_5_0	GO:0008013	beta-catenin binding	4/47	86/18410	6.79176669236292e-05	0.00213940650809432	0.00122728415669014	PXN/HDAC6/FOXO3/ESR1	4
group_G5_5_0	GO:0019213	deacetylase activity	3/47	37/18410	0.000114008211686699	0.00307822171554087	0.00176584147424511	SIRT2/HDAC6/SIRT5	3
group_G5_5_0	GO:0001222	transcription corepressor binding	3/47	44/18410	0.000191908784134492	0.00453384502517738	0.00260086904813851	USP11/HDAC6/ESR1	3
group_G5_5_1	GO:0015078	proton transmembrane transporter activity	4/12	120/18410	8.16162233742558e-07	3.59111382846726e-05	2.1477953519541e-05	ATP6V1H/ATP6V0A2/ATP6V1B1/ATP6V0E1	4
group_G5_5_1	GO:0042625	ATPase-coupled ion transmembrane transporter activity	2/12	15/18410	4.07037318863175e-05	0.000447741050749493	0.000267787709778405	ATP6V1H/ATP6V0E1	2
group_G5_5_1	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	2/12	15/18410	4.07037318863175e-05	0.000447741050749493	0.000267787709778405	ATP6V1H/ATP6V0E1	2
group_G5_5_1	GO:0046961	proton-transporting ATPase activity, rotational mechanism	2/12	15/18410	4.07037318863175e-05	0.000447741050749493	0.000267787709778405	ATP6V1H/ATP6V0E1	2
group_G5_5_1	GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	2/12	18/18410	5.92467390375169e-05	0.000521371303530148	0.00031182494230272	ATP6V1H/ATP6V0E1	2
group_G5_5_1	GO:0019829	ATPase-coupled cation transmembrane transporter activity	2/12	44/18410	0.000362889631526756	0.00266119063119621	0.00159162119090682	ATP6V1H/ATP6V0E1	2
group_G5_5_1	GO:0042626	ATPase-coupled transmembrane transporter activity	2/12	90/18410	0.00151095591997121	0.00949743721124763	0.00568028541342562	ATP6V1H/ATP6V0E1	2
group_G5_5_2	GO:0015929	hexosaminidase activity	2/9	15/18410	2.22334193607092e-05	0.000822636516346241	0.000444668387214184	HEXB/NAGA	2
group_G5_5_3	GO:0015175	neutral amino acid transmembrane transporter activity	2/7	41/18410	0.000100904555483677	0.00353165944192869	0.00169944514498824	SLC36A1/SLC38A9	2
group_G5_5_3	GO:0015179	L-amino acid transmembrane transporter activity	2/7	61/18410	0.000224374575137491	0.00392655506490609	0.00188947010642098	SLC36A1/SLC38A9	2
group_G5_5_3	GO:0015171	amino acid transmembrane transporter activity	2/7	84/18410	0.000425636353683834	0.00496575745964473	0.00238953742418994	SLC36A1/SLC38A9	2
group_G5_6_0	GO:0005525	GTP binding	11/50	379/18410	4.43147190103578e-09	4.40327745122362e-07	2.76426422112326e-07	TGM2/DAPK1/RAB4B/RAB7A/RAB5A/DNM1L/KRAS/RAB8A/RAB8B/RRAGB/TRIM23	11
group_G5_6_0	GO:0019001	guanyl nucleotide binding	11/50	401/18410	7.95773033353666e-09	4.40327745122362e-07	2.76426422112326e-07	TGM2/DAPK1/RAB4B/RAB7A/RAB5A/DNM1L/KRAS/RAB8A/RAB8B/RRAGB/TRIM23	11
group_G5_6_0	GO:0032561	guanyl ribonucleotide binding	11/50	401/18410	7.95773033353666e-09	4.40327745122362e-07	2.76426422112326e-07	TGM2/DAPK1/RAB4B/RAB7A/RAB5A/DNM1L/KRAS/RAB8A/RAB8B/RRAGB/TRIM23	11
group_G5_6_0	GO:0019003	GDP binding	6/50	73/18410	4.36361085076524e-08	1.81089850306757e-06	1.13683545848884e-06	RAB7A/RAB5A/KRAS/RAB8A/RAB8B/TRIM23	6
group_G5_6_0	GO:0003924	GTPase activity	9/50	336/18410	2.61808858114249e-07	8.69205408939307e-06	5.45664777964435e-06	RAB4B/RAB7A/RAB5A/DNM1L/KRAS/RAB8A/RAB8B/RRAGB/TRIM23	9
group_G5_6_0	GO:0051020	GTPase binding	8/50	298/18410	1.2766734916669e-06	3.53212999361176e-05	2.21738027500041e-05	LAMTOR1/OPTN/ULK1/RAB7A/DNM1L/RAB8A/RRAGB/ATG14	8
group_G5_6_0	GO:0003925	G protein activity	4/50	40/18410	4.09318354679757e-06	9.70669241097709e-05	6.09361159598435e-05	RAB4B/RAB7A/RAB5A/KRAS	4
group_G5_6_0	GO:0140297	DNA-binding transcription factor binding	8/50	470/18410	3.55923966270594e-05	0.000738542230011483	0.000463637798168274	HIF1A/KEAP1/YY1/PRKDC/STAT3/HDAC5/FOXO4/ATF4	8
group_G5_6_0	GO:0106310	protein serine kinase activity	7/50	360/18410	4.99716866776319e-05	0.000921699998720766	0.000578619529951527	CAMKK2/DAPK1/RPS6KB1/ULK1/PRKDC/PIK3R4/MAPK8	7
group_G5_6_0	GO:0004674	protein serine/threonine kinase activity	7/50	430/18410	0.000151542947877423	0.00251561293476522	0.00157923703577525	CAMKK2/DAPK1/RPS6KB1/ULK1/PRKDC/PIK3R4/MAPK8	7
group_G5_6_0	GO:0004712	protein serine/threonine/tyrosine kinase activity	7/50	446/18410	0.000189702657847681	0.00286278556388319	0.00179718307434645	CAMKK2/DAPK1/RPS6KB1/ULK1/PRKDC/PIK3R4/MAPK8	7
group_G5_6_0	GO:0061629	RNA polymerase II-specific DNA-binding transcription factor binding	6/50	348/18410	0.000344382104598882	0.0047639524469512	0.00299068669783239	HIF1A/KEAP1/PRKDC/STAT3/HDAC5/ATF4	6
group_G5_6_0	GO:0042826	histone deacetylase binding	4/50	126/18410	0.000377613134176257	0.00482182925178913	0.00302702026586635	HIF1A/MAPK8/HDAC5/HSPA1A	4
group_G5_6_0	GO:1990841	promoter-specific chromatin binding	3/50	62/18410	0.000636860326888069	0.00755134387595853	0.00474053927533224	EGR1/FOXO4/ATF4	3
group_G5_6_0	GO:0017136	NAD-dependent histone deacetylase activity	2/50	15/18410	0.000742093719386508	0.00797281867735554	0.00500513030474444	HDAC5/SIRT3	2
group_G5_6_0	GO:0031267	small GTPase binding	5/50	267/18410	0.00076846445082945	0.00797281867735554	0.00500513030474444	OPTN/ULK1/RAB7A/DNM1L/RAB8A	5
group_G5_6_0	GO:0034979	NAD-dependent protein deacetylase activity	2/50	16/18410	0.000846636184945036	0.00802867418761565	0.00504019495608085	HDAC5/SIRT3	2
group_G5_6_0	GO:0016811	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	3/50	69/18410	0.000870579128777601	0.00802867418761565	0.00504019495608085	TGM2/HDAC5/SIRT3	3
group_G5_6_1	GO:0015078	proton transmembrane transporter activity	6/11	120/18410	3.04135122136191e-11	9.14818456477409e-10	1.97531650521438e-10	ATP6V0E2/ATP6V0A2/ATP6V1E1/ATP6V0E1/ATP6V0A4/ATP6V1A	6
group_G5_6_1	GO:0042625	ATPase-coupled ion transmembrane transporter activity	4/11	15/18410	9.38275339976829e-11	9.14818456477409e-10	1.97531650521438e-10	ATP6V0E2/ATP6V1E1/ATP6V0E1/ATP6V1A	4
group_G5_6_1	GO:0044769	ATPase activity, coupled to transmembrane movement of ions, rotational mechanism	4/11	15/18410	9.38275339976829e-11	9.14818456477409e-10	1.97531650521438e-10	ATP6V0E2/ATP6V1E1/ATP6V0E1/ATP6V1A	4
group_G5_6_1	GO:0046961	proton-transporting ATPase activity, rotational mechanism	4/11	15/18410	9.38275339976829e-11	9.14818456477409e-10	1.97531650521438e-10	ATP6V0E2/ATP6V1E1/ATP6V0E1/ATP6V1A	4
group_G5_6_1	GO:0009678	pyrophosphate hydrolysis-driven proton transmembrane transporter activity	4/11	18/18410	2.10146645273168e-10	1.63914383313071e-09	3.5393119203902e-10	ATP6V0E2/ATP6V1E1/ATP6V0E1/ATP6V1A	4
group_G5_6_1	GO:0022804	active transmembrane transporter activity	7/11	404/18410	7.1205607972238e-10	4.62836451819547e-09	9.99376953996323e-10	ATP6V0E2/CLCN3/CLCN6/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V1A	7
group_G5_6_1	GO:0042626	ATPase-coupled transmembrane transporter activity	5/11	90/18410	1.1264076089622e-09	6.27569953564653e-09	1.35507682281167e-09	ATP6V0E2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V1A	5
group_G5_6_1	GO:0019829	ATPase-coupled cation transmembrane transporter activity	4/11	44/18410	9.24922001070777e-09	4.50899475522004e-08	9.73602106390292e-09	ATP6V0E2/ATP6V1E1/ATP6V0E1/ATP6V1A	4
group_G5_6_1	GO:0015399	primary active transmembrane transporter activity	5/11	162/18410	2.19554321078804e-08	9.51402058008152e-08	2.05430943699466e-08	ATP6V0E2/ATP6V1E1/ATP6V1G2/ATP6V0E1/ATP6V1A	5
group_G5_6_1	GO:0022853	active ion transmembrane transporter activity	4/11	254/18410	1.08217179842316e-05	4.22047001385032e-05	9.11302567093186e-06	ATP6V0E2/ATP6V1E1/ATP6V0E1/ATP6V1A	4
group_G5_6_1	GO:0051117	ATPase binding	3/11	82/18410	1.36957994594799e-05	4.85578344472471e-05	1.04848225527119e-05	ATP6V0A2/ATP6V1E1/ATP6V0A4	3
group_G5_6_1	GO:0005247	voltage-gated chloride channel activity	2/11	11/18410	1.77990644221184e-05	5.78469593718847e-05	1.24905715242936e-05	CLCN3/CLCN6	2
group_G5_6_1	GO:0008308	voltage-gated anion channel activity	2/11	17/18410	4.39262287229163e-05	0.000131778686168749	2.84542372294195e-05	CLCN3/CLCN6	2
group_G5_6_1	GO:0005254	chloride channel activity	2/11	74/18410	0.000856327005656343	0.00238548237289981	0.000515083913176748	CLCN3/CLCN6	2
group_G5_6_1	GO:0005253	anion channel activity	2/11	87/18410	0.00118103366069225	0.00301147126861116	0.000650250206447754	CLCN3/CLCN6	2
group_G5_6_1	GO:0015297	antiporter activity	2/11	89/18410	0.00123547539225073	0.00301147126861116	0.000650250206447754	CLCN3/CLCN6	2
group_G5_6_1	GO:0015108	chloride transmembrane transporter activity	2/11	99/18410	0.00152548149029685	0.0034996340071516	0.000755656465781722	CLCN3/CLCN6	2
group_G5_6_1	GO:0005216	ion channel activity	3/11	442/18410	0.00196453333132004	0.00425648888452675	0.000919079921085399	CLCN3/CLCN6/ATP6V1A	3
group_G5_6_1	GO:0015267	channel activity	3/11	489/18410	0.00262110203306353	0.00514094097996469	0.00111005473251599	CLCN3/CLCN6/ATP6V1A	3
group_G5_6_1	GO:0022803	passive transmembrane transporter activity	3/11	490/18410	0.00263637998972548	0.00514094097996469	0.00111005473251599	CLCN3/CLCN6/ATP6V1A	3
group_G5_6_1	GO:0015103	inorganic anion transmembrane transporter activity	2/11	151/18410	0.00350148418389574	0.00650275634152066	0.00140410393339177	CLCN3/CLCN6	2
group_G5_6_2	GO:0008484	sulfuric ester hydrolase activity	3/7	17/18410	2.28373852091827e-08	2.05536466882644e-07	2.40393528517712e-08	IDS/ARSG/GALNS	3
group_G5_6_2	GO:0004065	arylsulfatase activity	2/7	14/18410	1.12528572336819e-05	5.06378575515687e-05	5.92255643877997e-06	ARSG/GALNS	2
group_G5_6_2	GO:0004553	hydrolase activity, hydrolyzing O-glycosyl compounds	2/7	94/18410	0.000532726641754613	0.00159817992526384	0.000186921628685829	NAGLU/GLA	2
