Cluster	ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
group_G5_1_0	GO:0005741	mitochondrial outer membrane	5/50	205/19594	0.000172542221371979	0.00157752888111523	0.00082162962558085	MFN2/PMAIP1/AMBRA1/MUL1/BCL2L1	5
group_G5_1_0	GO:0031312	extrinsic component of organelle membrane	3/50	53/19594	0.00033479072065731	0.00288730782392891	0.00150380615829631	RAB7A/ZFYVE1/ATG14	3
group_G5_1_0	GO:0035631	CD40 receptor complex	2/50	11/19594	0.000345875416408151	0.00288730782392891	0.00150380615829631	HTRA2/IKBKB	2
group_G5_1_0	GO:0005769	early endosome	6/50	389/19594	0.00044764455033935	0.0035811564027148	0.00186518562641396	RAB5C/PSEN1/MAPK3/STX7/VPS16/VPS11	6
group_G5_1_0	GO:0030670	phagocytic vesicle membrane	3/50	77/19594	0.00100141176535938	0.00769084235796	0.0040056470614375	RAB7A/MCOLN1/ATG12	3
group_G5_1_0	GO:0044233	mitochondria-associated endoplasmic reticulum membrane	2/50	20/19594	0.00117743023563647	0.00869486943239241	0.00452857782937105	ZFYVE1/ATG14	2
group_G5_1_0	GO:0045121	membrane raft	5/50	326/19594	0.00141865230891205	0.00986014209152369	0.00513549067266859	PSEN1/MAPK3/SRC/NPC1/IKBKB	5
group_G5_1_0	GO:0098857	membrane microdomain	5/50	327/19594	0.0014379373883472	0.00986014209152369	0.00513549067266859	PSEN1/MAPK3/SRC/NPC1/IKBKB	5
group_G5_1_1	GO:0033176	proton-transporting V-type ATPase complex	7/10	27/19594	4.83591419111365e-19	2.99826679849046e-17	1.22170463775503e-17	ATP6V1F/ATP6V1G3/ATP6V0D1/ATP6V1B1/ATP6V0A4/ATP6AP1/ATP6V1G1	7
group_G5_1_1	GO:0016469	proton-transporting two-sector ATPase complex	7/10	50/19594	5.42260607499327e-17	1.68100788324791e-15	6.84960767367571e-16	ATP6V1F/ATP6V1G3/ATP6V0D1/ATP6V1B1/ATP6V0A4/ATP6AP1/ATP6V1G1	7
group_G5_1_1	GO:0016471	vacuolar proton-transporting V-type ATPase complex	6/10	25/19594	4.71975286967915e-16	9.75415593067024e-15	3.97452873236139e-15	ATP6V1F/ATP6V1G3/ATP6V0D1/ATP6V1B1/ATP6V0A4/ATP6V1G1	6
group_G5_1_1	GO:0005774	vacuolar membrane	9/10	449/19594	1.57758649548345e-14	2.44525906799934e-13	9.96370418200072e-14	LAMTOR1/SLC11A2/ATP6V1F/FNIP2/ATP6V1G3/ATP6V0D1/ATP6V1B1/ATP6V0A4/ATP6V1G1	9
group_G5_1_1	GO:0033180	proton-transporting V-type ATPase, V1 domain	4/10	12/19594	1.68975919661702e-11	2.0953014038051e-10	8.53773067764387e-11	ATP6V1F/ATP6V1B1/ATP6AP1/ATP6V1G1	4
group_G5_1_1	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	4/10	20/19594	1.65067541632416e-10	1.70569793020163e-09	6.95021227925962e-10	ATP6V1F/ATP6V1B1/ATP6AP1/ATP6V1G1	4
group_G5_1_1	GO:0005765	lysosomal membrane	6/10	404/19594	1.45009630152672e-08	1.08575427551922e-07	4.42412608021412e-08	LAMTOR1/SLC11A2/FNIP2/ATP6V0D1/ATP6V0A4/ATP6V1G1	6
group_G5_1_1	GO:0098852	lytic vacuole membrane	6/10	404/19594	1.45009630152672e-08	1.08575427551922e-07	4.42412608021412e-08	LAMTOR1/SLC11A2/FNIP2/ATP6V0D1/ATP6V0A4/ATP6V1G1	6
group_G5_1_1	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	3/10	11/19594	1.57609491607628e-08	1.08575427551922e-07	4.42412608021412e-08	ATP6V1F/ATP6V1B1/ATP6V1G1	3
group_G5_1_1	GO:0016324	apical plasma membrane	5/10	358/19594	4.62817119734387e-07	2.8694661423532e-06	1.16922219722371e-06	SLC11A2/ATP6V0D1/ATP6V1B1/ATP6V0A4/ATP6V1G1	5
group_G5_1_1	GO:0045177	apical part of cell	5/10	424/19594	1.06792199561153e-06	6.0191967025377e-06	2.45264381767241e-06	SLC11A2/ATP6V0D1/ATP6V1B1/ATP6V0A4/ATP6V1G1	5
group_G5_1_1	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	2/10	10/19594	1.05265255584248e-05	5.43870487185279e-05	2.2161106438789e-05	ATP6V0D1/ATP6V0A4	2
group_G5_1_1	GO:0033179	proton-transporting V-type ATPase, V0 domain	2/10	12/19594	1.54304994393101e-05	7.35916127105557e-05	2.99863956715337e-05	ATP6V0D1/ATP6V0A4	2
group_G5_1_1	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	2/10	26/19594	7.56944325788604e-05	0.000335218201420668	0.000136591457285162	ATP6V0D1/ATP6V0A4	2
group_G5_1_1	GO:0031526	brush border membrane	2/10	55/19594	0.000343144892126291	0.00141833222078867	0.000577928239370595	SLC11A2/ATP6V0A4	2
group_G5_1_1	GO:0030670	phagocytic vesicle membrane	2/10	77/19594	0.000672083848269018	0.00260432491204244	0.00106118502358266	ATP6V0D1/ATP6V0A4	2
group_G5_1_1	GO:0005903	brush border	2/10	102/19594	0.00117512389851588	0.00428574598282261	0.00174631415259325	SLC11A2/ATP6V0A4	2
group_G5_1_1	GO:0045335	phagocytic vesicle	2/10	138/19594	0.0021355176389096	0.00735567186735531	0.0029972177388205	ATP6V0D1/ATP6V0A4	2
group_G5_1_1	GO:0031902	late endosome membrane	2/10	152/19594	0.002582663186747	0.00842763776727968	0.00343401199345861	LAMTOR1/SLC11A2	2
group_G5_1_1	GO:0098862	cluster of actin-based cell projections	2/10	158/19594	0.00278672504275214	0.00863884763253164	0.00352007373821323	SLC11A2/ATP6V0A4	2
group_G5_1_2	GO:0043202	lysosomal lumen	7/9	97/19594	2.08743850294892e-15	4.38362085619274e-14	2.19730368731465e-14	NEU4/IFI30/EPDR1/CTSF/MAN2B1/GBA/GM2A	7
group_G5_1_2	GO:0005775	vacuolar lumen	7/9	174/19594	1.36825521232657e-13	1.4366679729429e-12	7.20134322277142e-13	NEU4/IFI30/EPDR1/CTSF/MAN2B1/GBA/GM2A	7
group_G5_1_2	GO:0035578	azurophil granule lumen	2/9	91/19594	0.000751884618588004	0.00526319233011603	0.00263819164416843	MAN2B1/GM2A	2
group_G5_1_2	GO:0005766	primary lysosome	2/9	155/19594	0.00215820061219952	0.009064442571238	0.00454358023620953	MAN2B1/GM2A	2
group_G5_1_2	GO:0042582	azurophil granule	2/9	155/19594	0.00215820061219952	0.009064442571238	0.00454358023620953	MAN2B1/GM2A	2
group_G5_2_1	GO:0016471	vacuolar proton-transporting V-type ATPase complex	8/13	25/19594	2.57700614809078e-21	1.70082405773991e-19	8.40917795692781e-20	ATP6V0E2/ATP6V1C2/ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	8
group_G5_2_1	GO:0033176	proton-transporting V-type ATPase complex	8/13	27/19594	5.28724201262406e-21	1.74478986416594e-19	8.62655275743926e-20	ATP6V0E2/ATP6V1C2/ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	8
group_G5_2_1	GO:0005765	lysosomal membrane	12/13	404/19594	6.40875149842505e-20	1.05744399724013e-18	5.22819201187307e-19	SLC38A9/SZT2/ATP6V0E2/MIOS/LAMTOR2/ATP6V1C2/ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	12
group_G5_2_1	GO:0098852	lytic vacuole membrane	12/13	404/19594	6.40875149842505e-20	1.05744399724013e-18	5.22819201187307e-19	SLC38A9/SZT2/ATP6V0E2/MIOS/LAMTOR2/ATP6V1C2/ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	12
group_G5_2_1	GO:0005774	vacuolar membrane	12/13	449/19594	2.30916558208591e-19	3.0480985683534e-18	1.50703437988765e-18	SLC38A9/SZT2/ATP6V0E2/MIOS/LAMTOR2/ATP6V1C2/ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	12
group_G5_2_1	GO:0016469	proton-transporting two-sector ATPase complex	8/13	50/19594	1.27194354906409e-18	1.3991379039705e-17	6.91758772298015e-18	ATP6V0E2/ATP6V1C2/ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	8
group_G5_2_1	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	4/13	10/19594	2.44016508625428e-11	2.30072708132546e-10	1.13752056652455e-10	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	4/13	11/19594	3.83313557794898e-11	3.16233685180791e-10	1.56351582784761e-10	ATP6V1C2/ATP6V1B2/ATP6V1E1/ATP6V1G1	4
group_G5_2_1	GO:0033179	proton-transporting V-type ATPase, V0 domain	4/13	12/19594	5.74758975024609e-11	3.79340923516242e-10	1.87552928692241e-10	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0033180	proton-transporting V-type ATPase, V1 domain	4/13	12/19594	5.74758975024609e-11	3.79340923516242e-10	1.87552928692241e-10	ATP6V1C2/ATP6V1B2/ATP6V1E1/ATP6V1G1	4
group_G5_2_1	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	4/13	20/19594	5.60914625488713e-10	3.36548775293228e-09	1.66395726221532e-09	ATP6V1C2/ATP6V1B2/ATP6V1E1/ATP6V1G1	4
group_G5_2_1	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	4/13	26/19594	1.72697403475358e-09	9.49835719114469e-09	4.6961574629264e-09	ATP6V0E2/ATP6AP2/ATP6V0D1/TCIRG1	4
group_G5_2_1	GO:0016324	apical plasma membrane	6/13	358/19594	5.49501162012471e-08	2.78977513021716e-07	1.37931465768312e-07	ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0045177	apical part of cell	6/13	424/19594	1.49559221346185e-07	7.05064900632017e-07	3.48596681333214e-07	ATP6AP2/ATP6V0D1/TCIRG1/ATP6V1B2/ATP6V1E1/ATP6V1G1	6
group_G5_2_1	GO:0030670	phagocytic vesicle membrane	3/13	77/19594	1.62224460738899e-05	7.13787627251158e-05	3.52909353186378e-05	ATP6V0E2/ATP6V0D1/TCIRG1	3
group_G5_2_1	GO:0045335	phagocytic vesicle	3/13	138/19594	9.28388106142855e-05	0.000382960093783928	0.00018934231112124	ATP6V0E2/ATP6V0D1/TCIRG1	3
group_G5_2_1	GO:0070820	tertiary granule	3/13	164/19594	0.000154811885705281	0.000601034379796972	0.000297162133551932	LAMTOR2/ATP6AP2/TCIRG1	3
group_G5_2_1	GO:0030666	endocytic vesicle membrane	3/13	194/19594	0.000254048269011697	0.000931510319709556	0.000460555341483194	ATP6V0E2/ATP6V0D1/TCIRG1	3
group_G5_2_1	GO:0101003	ficolin-1-rich granule membrane	2/13	61/19594	0.000727380040777696	0.00252668856270147	0.00124923995923039	ATP6AP2/TCIRG1	2
group_G5_2_1	GO:0005770	late endosome	3/13	283/19594	0.000765854476976727	0.0025273197740232	0.00124955204138308	SLC38A9/LAMTOR2/TCIRG1	3
group_G5_2_1	GO:0030667	secretory granule membrane	3/13	312/19594	0.00101586906900241	0.00311965781670195	0.0015424145505225	LAMTOR2/ATP6AP2/TCIRG1	3
group_G5_2_1	GO:0070821	tertiary granule membrane	2/13	73/19594	0.00103988593890065	0.00311965781670195	0.0015424145505225	LAMTOR2/ATP6AP2	2
group_G5_2_1	GO:0030139	endocytic vesicle	3/13	342/19594	0.00132375634532246	0.00379860516483836	0.00187809824736825	ATP6V0E2/ATP6V0D1/TCIRG1	3
group_G5_2_1	GO:0005902	microvillus	2/13	90/19594	0.00157471081720887	0.00433045474732439	0.00214105418129276	ATP6V1B2/ATP6V1E1	2
group_G5_2_3	GO:0043202	lysosomal lumen	4/7	97/19594	1.95274729974682e-08	4.68659351939238e-07	1.02776173670885e-07	SGSH/MAN2B2/NPC2/GNS	4
group_G5_2_3	GO:0005775	vacuolar lumen	4/7	174/19594	2.05946411287002e-07	2.47135693544403e-06	5.41964240228954e-07	SGSH/MAN2B2/NPC2/GNS	4
group_G5_2_3	GO:0034774	secretory granule lumen	3/7	322/19594	0.000146539925842251	0.0007362057460223	0.000161448628513662	CHIT1/NPC2/GNS	3
group_G5_2_3	GO:0060205	cytoplasmic vesicle lumen	3/7	325/19594	0.000150617170510052	0.0007362057460223	0.000161448628513662	CHIT1/NPC2/GNS	3
group_G5_2_3	GO:0031983	vesicle lumen	3/7	327/19594	0.000153376197087979	0.0007362057460223	0.000161448628513662	CHIT1/NPC2/GNS	3
group_G5_2_3	GO:0035578	azurophil granule lumen	2/7	91/19594	0.000441262982531923	0.00176505193012769	0.000387072791694669	NPC2/GNS	2
group_G5_2_3	GO:0005766	primary lysosome	2/7	155/19594	0.00127211690924472	0.00381635072773415	0.000836919019239945	NPC2/GNS	2
group_G5_2_3	GO:0042582	azurophil granule	2/7	155/19594	0.00127211690924472	0.00381635072773415	0.000836919019239945	NPC2/GNS	2
group_G5_3_1	GO:0005775	vacuolar lumen	8/10	174/19594	1.45801280447837e-15	5.10304481567431e-14	1.68822535255391e-14	GUSB/TPP1/PPT1/MANBA/NPC2/SMPD1/AGA/FUCA1	8
group_G5_3_1	GO:0043202	lysosomal lumen	7/10	97/19594	6.93015407127161e-15	1.21277696247253e-13	4.01219446231514e-14	GUSB/TPP1/PPT1/MANBA/NPC2/SMPD1/FUCA1	7
group_G5_3_1	GO:0005766	primary lysosome	5/10	155/19594	7.08719081371279e-09	6.20129196199869e-08	2.05155523554844e-08	GUSB/MANBA/NPC2/AGA/FUCA1	5
group_G5_3_1	GO:0042582	azurophil granule	5/10	155/19594	7.08719081371279e-09	6.20129196199869e-08	2.05155523554844e-08	GUSB/MANBA/NPC2/AGA/FUCA1	5
group_G5_3_1	GO:0035578	azurophil granule lumen	4/10	91/19594	8.94838342203971e-08	6.2638683954278e-07	2.07225721352499e-07	GUSB/NPC2/AGA/FUCA1	4
group_G5_3_1	GO:0034774	secretory granule lumen	4/10	322/19594	1.39041449428454e-05	6.46363532745637e-05	2.13834552186526e-05	GUSB/NPC2/AGA/FUCA1	4
group_G5_3_1	GO:0060205	cytoplasmic vesicle lumen	4/10	325/19594	1.44213827311468e-05	6.46363532745637e-05	2.13834552186526e-05	GUSB/NPC2/AGA/FUCA1	4
group_G5_3_1	GO:0031983	vesicle lumen	4/10	327/19594	1.47740236056145e-05	6.46363532745637e-05	2.13834552186526e-05	GUSB/NPC2/AGA/FUCA1	4
group_G5_3_1	GO:0005765	lysosomal membrane	3/10	404/19594	0.000937351679347487	0.0032807308777162	0.00108535457608656	HGSNAT/SLC17A5/MANBA	3
group_G5_3_1	GO:0098852	lytic vacuole membrane	3/10	404/19594	0.000937351679347487	0.0032807308777162	0.00108535457608656	HGSNAT/SLC17A5/MANBA	3
group_G5_3_1	GO:0005774	vacuolar membrane	3/10	449/19594	0.00127213678265905	0.00404770794482425	0.00133909135016742	HGSNAT/SLC17A5/MANBA	3
group_G5_3_2	GO:0016471	vacuolar proton-transporting V-type ATPase complex	6/9	25/19594	1.88947220807673e-16	8.05108450492218e-15	3.15728804114595e-15	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	GO:0033176	proton-transporting V-type ATPase complex	6/9	27/19594	3.15728804114595e-16	8.05108450492218e-15	3.15728804114595e-15	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	GO:0016469	proton-transporting two-sector ATPase complex	6/9	50/19594	1.68980938919141e-14	2.8726759616254e-13	1.12653959279427e-13	ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C	6
group_G5_3_2	GO:0005774	vacuolar membrane	8/9	449/19594	6.30715963844669e-13	8.04162853901953e-12	3.15357981922335e-12	TMEM9/ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V1G2/ATP6V0C/SEH1L	8
group_G5_3_2	GO:0005765	lysosomal membrane	7/9	404/19594	5.22803313932719e-11	4.44382816842811e-10	1.74267771310906e-10	TMEM9/ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V0C/SEH1L	7
group_G5_3_2	GO:0098852	lytic vacuole membrane	7/9	404/19594	5.22803313932719e-11	4.44382816842811e-10	1.74267771310906e-10	TMEM9/ATP6V1B2/ATP6V1C1/ATP6V0B/ATP6V0A1/ATP6V0C/SEH1L	7
group_G5_3_2	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	3/9	10/19594	8.02805872331478e-09	5.84901421270077e-08	2.29373106380422e-08	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	3/9	11/19594	1.10360447593772e-08	7.03547853410299e-08	2.75901118984431e-08	ATP6V1B2/ATP6V1C1/ATP6V1G2	3
group_G5_3_2	GO:0033179	proton-transporting V-type ATPase, V0 domain	3/9	12/19594	1.4711345722843e-08	7.50278631864994e-08	2.9422691445686e-08	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0033180	proton-transporting V-type ATPase, V1 domain	3/9	12/19594	1.4711345722843e-08	7.50278631864994e-08	2.9422691445686e-08	ATP6V1B2/ATP6V1C1/ATP6V1G2	3
group_G5_3_2	GO:0033178	proton-transporting two-sector ATPase complex, catalytic domain	3/9	20/19594	7.60915053077218e-08	3.52787888244892e-07	1.38348191468585e-07	ATP6V1B2/ATP6V1C1/ATP6V1G2	3
group_G5_3_2	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	3/9	26/19594	1.73302875272289e-07	7.3653721990723e-07	2.88838125453816e-07	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0030670	phagocytic vesicle membrane	3/9	77/19594	4.81894940085638e-06	1.8905109187975e-05	7.41376830900982e-06	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0042470	melanosome	3/9	109/19594	1.37284328171406e-05	4.66766715782779e-05	1.83045770895207e-05	ATP6V1B2/ATP6V0A1/ATP6V1G2	3
group_G5_3_2	GO:0048770	pigment granule	3/9	109/19594	1.37284328171406e-05	4.66766715782779e-05	1.83045770895207e-05	ATP6V1B2/ATP6V0A1/ATP6V1G2	3
group_G5_3_2	GO:0045335	phagocytic vesicle	3/9	138/19594	2.78370608201638e-05	8.87306313642722e-05	3.47963260252048e-05	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0030666	endocytic vesicle membrane	3/9	194/19594	7.68307293008866e-05	0.00023049218790266	9.03890932951607e-05	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0101003	ficolin-1-rich granule membrane	2/9	61/19594	0.000338418449045761	0.000958852272296322	0.000376020498939734	ATP6V0A1/ATP6V0C	2
group_G5_3_2	GO:0030139	endocytic vesicle	3/9	342/19594	0.000409514279052876	0.00109922253851035	0.000431067662160922	ATP6V0B/ATP6V0A1/ATP6V0C	3
group_G5_3_2	GO:0070820	tertiary granule	2/9	164/19594	0.00241178463526369	0.00615005081992241	0.00241178463526369	ATP6V0A1/ATP6V0C	2
group_G5_3_2	GO:0101002	ficolin-1-rich granule	2/9	185/19594	0.00305577203152349	0.00742116064798562	0.00291025907764142	ATP6V0A1/ATP6V0C	2
group_G5_3_7	GO:0005905	clathrin-coated pit	2/3	70/19594	3.76563548705067e-05	0.00131797242046774	0.000436020951132183	DAB2/PICALM	2
group_G5_3_7	GO:0030136	clathrin-coated vesicle	2/3	192/19594	0.000284717971960688	0.00498256450931204	0.00164836720608819	DAB2/PICALM	2
group_G5_3_7	GO:0030135	coated vesicle	2/3	290/19594	0.000648509005077036	0.00756593839256542	0.00250301721257803	DAB2/PICALM	2
group_G5_4_1	GO:0005774	vacuolar membrane	10/14	449/19594	3.3347851262087e-14	1.56734900931809e-12	7.02060026570254e-13	SLC29A3/WDR24/FNIP1/ATP6V1C2/ATP6V1G3/TCIRG1/LAMTOR4/NPRL3/ATP6V0B/ATP6V0A1	10
group_G5_4_1	GO:0005765	lysosomal membrane	9/14	404/19594	1.12679800826766e-12	1.76531687961934e-11	7.9073544439836e-12	SLC29A3/WDR24/FNIP1/ATP6V1C2/TCIRG1/LAMTOR4/NPRL3/ATP6V0B/ATP6V0A1	9
group_G5_4_1	GO:0098852	lytic vacuole membrane	9/14	404/19594	1.12679800826766e-12	1.76531687961934e-11	7.9073544439836e-12	SLC29A3/WDR24/FNIP1/ATP6V1C2/TCIRG1/LAMTOR4/NPRL3/ATP6V0B/ATP6V0A1	9
group_G5_4_1	GO:0016471	vacuolar proton-transporting V-type ATPase complex	5/14	25/19594	4.3879741216317e-12	5.15586959291724e-11	2.30946006401668e-11	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	GO:0033176	proton-transporting V-type ATPase complex	5/14	27/19594	6.66233324283234e-12	6.2625932482624e-11	2.80519294435046e-11	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	GO:0016469	proton-transporting two-sector ATPase complex	5/14	50/19594	1.73318095305949e-10	1.35765841322994e-09	6.08133667740173e-10	ATP6V1C2/ATP6V1G3/TCIRG1/ATP6V0B/ATP6V0A1	5
group_G5_4_1	GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	3/14	10/19594	3.47416580752998e-08	2.33265418505584e-07	1.0448618970015e-07	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0033179	proton-transporting V-type ATPase, V0 domain	3/14	12/19594	6.36394022074515e-08	3.73881487968778e-07	1.67472111072241e-07	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0033177	proton-transporting two-sector ATPase complex, proton-transporting domain	3/14	26/19594	7.47679208277651e-07	3.90454697656106e-06	1.74895721234538e-06	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0030670	phagocytic vesicle membrane	3/14	77/19594	2.05883460053156e-05	9.67652262249833e-05	4.33438863269802e-05	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0045335	phagocytic vesicle	3/14	138/19594	0.000117549699618383	0.000502257807460364	0.000224975501661977	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0101002	ficolin-1-rich granule	3/14	185/19594	0.000279196098237828	0.00109351805143149	0.000489817716206716	CAB39/TCIRG1/ATP6V0A1	3
group_G5_4_1	GO:0030666	endocytic vesicle membrane	3/14	194/19594	0.000320980673389222	0.00116046858840719	0.000519806758525057	TCIRG1/ATP6V0B/ATP6V0A1	3
group_G5_4_1	GO:0101003	ficolin-1-rich granule membrane	2/14	61/19594	0.000846910368459906	0.0028431990941154	0.0012735494262555	TCIRG1/ATP6V0A1	2
group_G5_4_1	GO:0005770	late endosome	3/14	283/19594	0.000964347716092826	0.00302162284375752	0.00135347047872677	SLC29A3/TCIRG1/LAMTOR4	3
